,0
"刘凤泰
",2
"季羡林
",2
"钟秉林
",2
"于国华
",1
"胡亭亭
",1
"许渊冲
",1
"许人伍
",1
"袁德宁
",1
"蒋永生
",1
"蒋栋成
",1
"蒋宝庆
",1
董国耀,1
"胡显章，徐葆耕，侯竹筠，袁德宁
",1
"胡显章
",1
"肖彤岭
",1
"贾锁堂
",1
"罗明洲
",1
程槿涛,1
"石鹏建
",1
"白光义
",1
"申立
",1
王锦麒,1
王通武,1
王荣革,1
王荣,1
王理嘉,1
"王沛民
",1
"谭泽光
",1
赵彦彬,1
赵士斌,1
"潘懋元
",1
"黄渝祥
",1
"黄伟民
",1
高忆慈,1
"骆风
",1
"马纯
",1
"马太儒
",1
"韩秀英
",1
"陈祖福
",1
"陈湘才
",1
陈泽民,1
"陈怡
",1
陈培泽,1
"陆果
",1
"陆俭明
",1
"阮志勇
",1
郭应征,1
"郑绍濂
",1
邢跃龙,1
"邓德全
",1
"路甬祥
",1
"赵志超
",1
"焦永和
",1
"沈永宝
",1
"潘学礼
",1
周志雄,1
"尹鸿钧
",1
尤超英,1
宋彩萍,1
"孙艺芬
",1
孙祖庆,1
"孙汉文
",1
"孙栋林
",1
孙宗禹,1
"周湘斌
",1
周海潮,1
"吴银庚
",1
"崔砚生
",1
"吴树青
",1
"吴定宇
",1
史启祯,1
"匡冰燕
",1
"刘明惠
",1
"刘少凤
",1
刘太宇,1
"刘一凡
",1
"冯致光
",1
"关仲和
",1
"岑建君
",1
"崔积宝
",1
"何福胜
",1
李兆霞,1
"汪琼
",1
"江树人，杨小燕
",1
柯俊,1
林文忠,1
"杨宪玲
",1
杨学新,1
"杨传普
",1
"杨丽华
",1
"李进才
",1
李琳,1
"朱荣华
",1
"张中行
",1
"朱洪涛
",1
"朱永新
",1
朱军,1
"戴猷元
",1
戴天增,1
徐金岭,1
"张琳
",1
"张永安
",1
"张岂之
",1
"张凤才
",1
"黎勇奇
",1
