,0
北京大学艺术学院,4
教育部高等教育司,4
清华大学教育研究院,4
吉林大学法学院,4
北京大学慕课工作组,3
武汉大学本科生院,3
北京大学信息科学技术学院,3
武汉大学文学院,2
南京大学教育研究院,2
扬州大学教务处,2
中国法学会法学教育研究会,2
中国石油大学(华东),2
西北工业大学,2
中国科学院,2
沈阳化工大学,2
北京化工大学教务处,2
南京大学教务处,2
武汉大学教育科学研究院,2
教育部高等教育司理工科教育处,2
中国工程院,2
南京农业大学,2
清华大学,2
南京大学,2
湖南文理学院,2
东南大学,2
西安交通大学,2
重庆大学东西部高校课程共享联盟秘书处,2
重庆大学,2
陕西师范大学,2
广西师范大学文学院,2
扬州商务高等职业学校,1
常州工学院,1
山东大学化学与化工学院,1
山东大学教学促进与教师发展中心,1
山西大学商务学院,1
武汉大学教育学院,1
武汉大学中国语情与社会发展中心,1
常州工学院教务处教学建设科,1
武汉大学文学院汉语言文化系,1
广州大学教务处,1
暨南大学经济学院,1
山东大学,1
武汉大学新闻与传播学院,1
广州工程技术职业学院,1
安徽师范大学团委,1
武汉大学汉语国际推广教学资源研究与开发基地,1
武汉大学艺术学院,1
武汉大学质量管理处,1
武汉理工大学,1
江苏大学,1
江苏省委教育工委,1
江苏省教育厅,1
宁波工程学院,1
沈阳药科大学教务处教材科,1
河北大学教务处,1
河北经贸大学人文学院,1
河北金融学院保险系,1
昌吉学院,1
广西大学化学化工学院,1
广西大学,1
教育部职业技术教育中心教师资源研究室,1
扬州大学创新创业学院,1
成都信息工程大学计算机学院计算机应用教研室,1
扬州大学广陵学院专业部,1
扬州大学广陵学院机电系,1
思科系统(中国)公司,1
广西民族大学民族预科教育学院,1
广西师范学院外国语学院,1
扬州大学教育教学评估中心,1
教育部,1
广西大学研究生院,1
教育部思想政治工作司,1
教育部社会科学委员会哲学学部,1
教育部高等学校中国语言文学类教学指导委员会,1
扬州大学,1
教育部高等学校化学类专业教学指导委员会,1
浙江万里学院教育发展研究中心,1
教育部高等学校化工类专业教学指导委员会,1
教育部高等学校哲学类专业教学指导委员会,1
教育部高等学校地质学类专业教学指导委员会,1
教育部高等学校大学外语教学指导委员会,1
教育部高等学校大学计算机课程教学指导委员会,1
教育部高等学校机械基础课程教学指导委员会,1
教育部高等学校环境科学与工程类专业教学指导委员会,1
教育部高等学校经济与贸易类专业教学指导委员会,1
教育部高等学校药学类教学指导委员会,1
教育部高等学校计算机类专业教学指导委员会,1
河南大学文学院,1
浙江工商大学,1
浙江大学,1
西北工业大学党委组织部,1
西南财经大学教务处,1
西南石油大学,1
西南交通大学土木工程学院,1
西北工业大学机电学院,1
西北工业大学教育实验学院,1
西北工业大学学生注册中心,1
西北大学研究生院,1
西安工业大学,1
苏州大学教育科学研究院,1
福建农林大学生命科学学院生物科学系,1
福建农林大学,1
福州大学教务处,1
福州大学厦门工艺美术学院艺术史论系,1
盐城师范学院社会学院,1
西安交通大学国家级教师教学发展示范中心,1
西安工程大学研究生部,1
湖南师范大学,1
陕西师范大学文学院,1
高等教育出版社理工出版事业部化学分社,1
高等教育出版社,1
首都师范大学科德学院,1
首都体育学院国际教育学院,1
韩山师范学院文学与新闻传播学院,1
陕西理工大学文学院,1
陕西师范大学教师教育办公室,1
西安工程大学管理学院,1
陕西师范大学教师教学发展中心,1
闽南师范大学化学与环境学院,1
闽南师范大学,1
重庆大学高等教育研究所,1
辽宁大学历史学院,1
贵州民族大学民族文化与认知科学学院,1
湖南师范大学商学院,1
湖南安全技术职业学院,1
浙江大学中文系,1
浙江师范大学,1
浙江金融职业学院党委,1
浙江财经大学教务处,1
浙江科技学院外国语学院,1
浙江省部共建办公室,1
浙江省社会科学界联合会,1
浙江海洋大学,1
太原理工大学煤炭资源开采利用与装备工程国家级实验教学示范中心,1
淮阴师范学院,1
浙江工业大学发展规划处,1
浙江大学本科生院,1
浙江大学教务处,1
浙江大学外语学院,1
