,0
华东化工学院,5
上海交通大学,4
华中工学院,4
马鞍山钢铁学院,4
中南矿冶学院,4
中山大学,3
同济大学,3
清华大学,3
山东工业大学,3
复旦大学,2
大连工学院,2
东北工学院,2
华南工学院,2
华东师范大学,2
苏州丝绸工学院,2
北京钢铁学院,2
郑州纺织机电专科学校,2
北京师范大学,2
郑州航空工业管理专科学校,2
广西师范学院,2
武汉大学,2
湖南大学,2
江苏化工学院,1
武汉水运工程学院,1
浙江大学,1
浙江工学院,1
中国科学技术大学,1
湖南师范大学,1
福建宁德师专,1
杭州电子工业学院,1
苏州大学,1
西南交通大学,1
西南师范学院,1
西安工业学院,1
贵阳医学院,1
重庆邮电学院,1
镇江船舶学院,1
长沙交通学院,1
武汉化工学院,1
山东冶金工业学院,1
杭州电子学院,1
南京邮电学院,1
内江师专,1
内蒙古工学院,1
北京农业机械化学院,1
北京大学,1
北京航空学院,1
北方交通大学,1
华东交通大学,1
东北师范大学,1
南京师范大学,1
南昌航空工业学院,1
杭州师范学院,1
吉林职业师范学院,1
同济大学经济管理学院,1
哈尔滨工业大学,1
唐山工程技术学院,1
四川大学,1
国家教育委员会职业教育司,1
宁德师专,1
广东工学院,1
成都气象学院,1
宁夏大学,1
