,0
大连理工大学,4
教育部高等学校大学计算机课程教学指导委员会,3
北京大学中文系,3
中国科学院,3
安徽师范大学文学院,3
南京大学教育研究院,2
广州大学教务处,2
中南大学,2
南京大学,2
吉林大学,2
教育部高等学校地质类专业教学指导委员会,2
西北工业大学教务处,2
教育部高等学校地理科学类专业教学指导委员会,2
淮北师范大学教务处,2
中国人民大学教务处,2
哈尔滨工业大学化工学院,2
中国人民大学新闻学院,2
西安交通大学党委,2
中国人民大学法学院,2
同济大学物理科学与工程学院,2
深圳大学,2
河南大学,2
南京理工大学工程训练中心,2
中央财经大学党委,2
华中农业大学,2
中央财经大学高等教育研究所,2
湖南文理学院,2
浙江树人大学教务处,2
北京师范大学教育学部,2
阜阳师范学院教务处,2
西北工业大学机电学院,2
复旦大学外文学院,2
武汉大学化学与分子科学学院,2
河南大学教务处,2
武汉大学信息管理学院,1
武汉大学文学院,1
武汉大学国际法研究所,1
桂林电子科技大学,1
暨南大学,1
无锡职业技术学院,1
武汉大学政治与公共管学院,1
新疆教育学院,1
新乡医学院社会科学部,1
武汉大学法学院,1
江南大学法学院,1
江西师范大学教师教育处,1
江苏大学文法学院,1
江苏省教育科学研究院,1
浙江大学人文学院,1
浙江万里学院计算机与信息学院,1
浙江万里学院电子信息学院,1
浙江万里学院商学院,1
浙江万里学院,1
洛阳理工学院机械工程系,1
河海大学教务处,1
河南理工大学电气工程与自动化学院测控系,1
河南理工大学机械学院机设基础实验室,1
河南理工大学机械学院,1
河南大学教育科学研究所,1
河南大学教育科学学院,1
河北农业大学,1
沈阳师范大学学前与初等教育学院,1
沈阳工业大学测控技术与仪器系,1
沈阳工业大学信息科学与工程学院,1
江西财经大学统计学院,1
江西财经大学现代经济管理学院,1
教育部高等教育教学评估中心,1
江西师范大学,1
江苏省高校哲学科学重点研究基地艺术学研究中心,1
数学类专业教学指导委员会,1
教育部高等学校电子商务类专业教学指导委员会,1
教育部高等教育司,1
德州学院数学系,1
广东商学院信息学院,1
平顶山学院文学院,1
常州校区教务部,1
山西大学教育科学学院,1
山西大同大学高教研究所,1
山西大同大学教务处,1
山西农业大学文理学院,1
山东大学计算机科学与技术学院基础教学部,1
