,0
"清华大学
",6
"高等教育出版社
",5
"教育部高等教育司
",4
"中国工程院
",3
"中国科学院
",3
"复旦大学
",3
"大连理工大学
",2
"华东师范大学
",2
"四川联合大学
",2
中国科学院,2
"内蒙古大学
",1
"东南大学
",1
教育部高教司,1
"教育部高教司
",1
"景德镇高等专科学校
",1
"杭州师范学院３Ｔ课题组
",1
"河南财经学院
",1
清华大学,1
"湖南大学
",1
"加拿大温莎大学
",1
"湖南师范大学
",1
"烟台大学
",1
"福州师范专科学校
",1
"苏州大学
",1
"西安交通大学
",1
"长沙大学
",1
"高等学校化学教育研究中心
",1
"教育部发展规划司
",1
"山西师范大学
",1
"中山大学
",1
"人民教育出版社
",1
"北京医科大学
",1
北京大学,1
"兰州大学
",1
"北京师范大学
",1
"北京航空航天大学
",1
"克山师范专科学校
",1
"南京大学
",1
"南平师范专科学校
",1
"南开大学
",1
吉林工业大学,1
"同济大学
",1
"四川外语学院
",1
"上海交通大学
",1
"国家教委高教司
",1
"国家教育委员会
",1
上海交通大学,1
