,0
"清华大学
",9
"高等教育出版社
",8
"北京大学
",6
"东南大学
",3
"复旦大学
",3
"国家教委
",2
"北京科技大学
",2
"国家教育委员会
",2
"上海交通大学
",2
"湖南大学
",2
"广州师范学院
",1
"长沙铁道学院
",1
"郑州牧业工程高等专科学校
",1
"西安武警学院
",1
"天津农学院
",1
天津商学院,1
"山西大学
",1
"武汉大学
",1
"苏州大学
",1
"河北大学
",1
"河南焦作教育学院
",1
"洛阳工业高等专科学校
",1
"西南民族学院
",1
西北大学,1
"深圳大学
",1
"浙江大学
",1
国家教委高教司,1
"国家教委高等教育司
",1
"哈尔滨教育学院
",1
"中国农业大学
",1
"中国矿业大学
",1
"中国科学技术大学
",1
中国科学院,1
"中国科学院
",1
"中山大学
",1
"人民教育出版社
",1
兰州大学,1
北京信息学院ＣＡＩ课题组,1
"北京市教育委员会
",1
"北京理工大学
",1
"华中师范大学
",1
"华南师范大学
",1
"南京农业大学
",1
"南京大学
",1
"南京通信工程学院
",1
"厦门大学
",1
"同济大学
",1
"哈尔滨大学
",1
"鹭江大学
",1
