,0
中国工程院,6
教育部高等教育司,5
沈阳化工大学,4
华中农业大学教务处,3
清华大学教育研究院,3
南京师范大学外国语学院,2
教育部高等学校计算机类专业教学指导委员会,2
武汉大学,2
清华大学教务处,2
中国科学院,2
教育部高等学校大学计算机课程教学指导委员会,2
教育部高等学校地质学类专业教学指导委员会,2
武汉大学文学院,2
南开大学,2
北京大学教育学院,2
北京外国语大学中国外语教育研究中心,2
武汉大学本科生院,2
教育部高等学校新闻传播学类专业教学指导委员会,2
北京工业大学教师教学发展中心工作委员会,2
南京大学教育研究院,2
山东大学,2
浙江科技学院教务处,2
浙江大学本科生院,2
西南石油大学计算机科学学院,2
西安交通大学,2
吉林大学法学院,2
吉林大学教务处,2
桂林电子科技大学现代教育技术中心,1
河北经贸大学财税学院,1
河北金融学院,1
杭州师范大学教育学院,1
"江西省2011省级协同创新中心""中国社会转型研究中心""",1
曲靖师范学院,1
河北金融学院教务处,1
河北金融学院科研处,1
江西财经大学统计学院,1
江苏师范大学连云港校区高教研究所,1
江西师范大学,1
武汉大学教育科学研究院,1
江苏师范大学文学院,1
江苏省中国特色社会主义研究基地,1
江苏护理职业学院,1
武汉大学经济与管理学院,1
武汉大学艺术学系,1
暨南大学新闻与传播学院,1
武汉理工大学,1
武汉科技大学外国语学院,1
江苏联合学院商务分院,1
教育部高等学校环境科学与工程类专业教学指导委员会,1
暨南大学文学院,1
山东大学本科生院,1
复旦大学高等教育研究所,1
大连工业大学艺术设计学院,1
大连理工大学,1
大连理工大学工程训练中心,1
大连理工大学教师教学发展中心,1
大连理工大学高等教育研究院,1
天津外国语大学语言符号应用传播研究中心,1
天津大学教育学院,1
天津师范大学新闻传播学院,1
太原理工大学机械工程学院,1
宁波城市职业技术学院创业学院,1
宁波城市职业技术学院旅游学院,1
山东大学教学促进与教师发展中心,1
山东大学文学院,1
山西大学教务处,1
晋中师范高等专科学校中文系,1
广东财经大学,1
广东财经大学法学院,1
扬州大学教务处,1
扬州大学教务处教学研究科,1
扬州大学美术与设计学院,1
教育部,1
教育部国家级大学生创新创业训练计划专家工作组,1
教育部高教司理工处,1
教育部高等学校化学类专业教学指导委员会,1
教育部高等学校大气科学类专业教学指导委员会,1
教育部高等学校法学类专业教学指导委员会,1
教育部高等学校环境科学与工程教学指导委员会,1
教育部高等学校经济与贸易类专业教学指导委员会,1
教育部高等学校经济学类专业教学指导委员会,1
河南大学经济学院,1
浙江工业大学理学院,1
浙江外国语学院教育科学学院,1
浙江大学中国语言文学系,1
西南政法大学教务处,1
西南政法大学,1
西南交通大学本科教学工作委员会,1
西南交通大学力学与工程学院,1
西北政法大学研究生教育院,1
西北大学经济管理学院,1
西北大学研究生院,1
西北大学地质学系,1
西北大学化学与材料科学学院,1
西北大学,1
福建龙岩学院,1
福建工程学院材料学与工程学院,1
福建工程学院党委,1
福建农林大学教师教学发展中心,1
石河子大学师范学院,1
西南政法大学教务处综合科,1
西南石油大学,1
西安交通大学计算机教学实验中心,1
闽南师范大学,1
高等教育出版社,1
首都师范大学文学院,1
首都师范大学教育学院比较教育研究所,1
首都师范大学教育学院,1
陕西师范大学教务处,1
闽南师范大学外国语学院,1
长春工程学院,1
西安理工大学,1
金陵科技学院教务处,1
金陵科技学院党委,1
金陵科技学院,1
重庆文理学院外国语学院,1
