,0
"北京大学
",5
"国家教委高教司
",4
"南京大学
",3
"大连理工大学
",3
"浙江大学
",2
"北京理工大学
",2
"北京师范大学
",2
"湖南大学
",2
"北京科技大学
",2
"复旦大学
",2
"中国农业大学
",2
"中国人民大学
",2
"华东理工大学
",2
"河北教育学院
",1
"洛阳农业高等专科学校
",1
"武汉水利电力大学
",1
"武汉大学
",1
"承德石油高等专科学校
",1
"上海交通大学
",1
"清华大学，北京航空航天大学，国家教委高教司
",1
"湖北工学院
",1
"巢湖高等师范专科学校
",1
"湖南师范大学
",1
"石家庄铁道学院
",1
"西北工业大学
",1
"西北师范大学
",1
"西南师范大学
",1
"西安交通大学
",1
"辽宁师范大学
",1
"辽阳石油化工高等专科学校
",1
"扬州大学水利学院
",1
"国家教育委员会
",1
"宁波大学
",1
"天津大学
",1
"东北师范大学
",1
"中南工业大学
",1
"中国科学院
",1
"中国科学院，浙江大学
",1
"佛山大学
",1
"兰洲大学
",1
"内蒙古大学
",1
"北京农业大学
",1
"北京市教育委员会
",1
"北京美学家，北京大学
",1
"华中农业大学
",1
"华南理工大学
",1
"厦门大学
",1
"商丘师范高等专科学校，中国矿业大学，周口师范高等专科学校
",1
"国家教委
",1
"上海大学法学院
",1
"天津农学院
",1
"青岛海洋大学
",1
