,0
高等教育出版社,5
西安交通大学,4
清华大学,3
上海交通大学,3
东南大学,2
教育部高等教育司!司长,2
北京大学,2
湘潭师范学院,2
南通师范学院,2
湖南大学,2
东北师范大学,1
曲靖师范专科学校,1
武汉大学,1
汕头大学,1
江苏省教育厅,1
河南大学,1
河南师范大学,1
浙江大学,1
海南大学,1
深圳大学,1
温州师范学院,1
清华大学!校长,1
徐州师范大学,1
湖南师范大学,1
湘潭机电高等专科学校,1
甘肃省广播电视大学,1
石家庄职业技术学院,1
绍兴文理学院,1
东北大学,1
郑州大学,1
重庆大学,1
长沙交通学院,1
香港中文大学,1
教育部高教司!司长,1
山东教育学院,1
岳阳师范学院,1
中南大学,1
中国人民大学!校长,1
中国科学技术大学,1
中国科学院!院士,1
中央财经大学,1
临沂师范学院,1
全国高等学校教学研究中心,1
北京师范大学,1
北京广播学院,1
北京科技大学,1
北京邮电大学,1
北方交通大学,1
华中理工大学,1
华西医科大学,1
南京大学,1
南平师范高等专科学校,1
南开大学,1
南通职业大学,1
厦门大学,1
厦门大学!校长,1
哈尔滨工业大学,1
四川大学,1
四川师范学院,1
天津大学,1
上海海运学院,1
山东师范大学,1
天津职业大学,1
