,0
大连理工大学,3
北京交通大学教务处,3
华中农业大学理学院,2
中国计量学院经济与管理学院,2
西北工业大学人文与经法学院,2
西北大学公共管理学院,2
电子科技大学应用数学学院,2
北京化工大学教务处,2
湖南大学教务处,2
北京工业大学计算机学院,2
浙江大学教务处,2
华中科技大学,2
中国石油大学(华东)教务处,2
华中科技大学教务处,2
华南师范大学教务处,2
南京大学公共管理学院教育科学与管理系,2
武汉大学教务部,2
厦门大学教育研究院,2
广西师范学院教务处,2
哈尔滨学院中文系,2
哈尔滨工业大学教务处,2
复旦大学,2
西安交通大学计算机教学实验中心,2
北京科技大学机械工程学院,2
中国人民大学教务处,2
东南大学,2
邵阳学院评建办,1
武汉大学教务部评估与质量管理办公室,1
首都经济贸易大学,1
武汉大学政治与公共管理学院,1
武汉大学国家级电工电子实验教学示范中心,1
武汉大学化学与分子科学学院分析科学研究中心,1
杭州师范大学美术学院,1
杭州师范大学教务处,1
暨南大学艺术学院办公室,1
武汉大学法学院,1
暨南大学法学院,1
暨南大学中文系,1
新疆师范大学数理信息学院,1
教育部,1
扬州大学教务处,1
成都艺术职业学院,1
武汉大学文学院,1
武汉大学生命科学学院,1
高等教育出版社高等理工出版中心电子电气分社,1
江西财经大学法学院,1
河南理工大学机械与动力工程学院,1
河南理工大学教务处,1
河南理工大学党委,1
河南师范大学生命科学学院,1
长沙理工大学计算机与通信工程学院,1
河南大学民生学院,1
河北师范大学资源与环境科学学院,1
江西财经大学外国语学院,1
武汉理工大学,1
江西师范大学财政金融学院,1
江西井冈山学院,1
江南大学高等教育研究室,1
青岛科技大学信息科学技术学院,1
汕头大学法学院,1
武汉科技学院数字化教学资源研究开发中心,1
武汉理工大学高等教育研究所,1
成都理工大学工程技术学院,1
成都理工大学,1
长沙学院高等教育研究所,1
黔南民族师范学院中文系,1
黑龙江工程学院基础课教研室,1
山西大同大学文史学院,1
山西农业大学高等教育研究室,1
山西农业大学教务处,1
山东理工大学文学与新闻传播学院,1
山东大学经济学院,1
山东大学文学与新闻传播学院,1
山东大学政治学与公共管理学院行政管理系,1
德州学院教育系,1
山东大学威海分校中文系,1
安徽工程科技学院人文社科系,1
宁波工程学院建筑与装饰教学部,1
太原理工大学教务处,1
太原理工大学,1
天津医科大学,1
大连理工大学软件学院,1
山西师范大学外国语学院英语系,1
常州工学院教学指导评估中心,1
常熟理工学院,1
广东药学院教学研究科,1
德州学院医学系,1
德州学院,1
德国哥廷根大学法学研究院,1
徐州师范大学外国语学院,1
延边大学师范学院,1
广西师范学院艺术系,1
黑龙江大学外语教学研究部,1
广西大学高等教育研究所,1
广西大学,1
广州大学环境科学与工程学院,1
广州大学教务处,1
广州大学商学院,1
广州城市职业学院高等教育研究所,1
广东韶关学院,1
黑龙江大学教务处教学建设科,1
河套大学汉语言文学系,1
济南大学管理学院,1
长沙学院国际交流合作处,1
电子科技大学自动化工程学院,1
绵阳师范学院教务处,1
绍兴文理学院教务处教研科,1
福建师范大学教育科学与技术学院,1
福建师范大学地理科学学院办公室,1
福建师范大学,1
福建工程学院教务处,1
重庆大学艺术学院音乐系,1
燕山大学英语系,1
辽宁大学经济学院,1
燕山大学教务处,1
长安大学建工学院,1
烟台大学法学院,1
澳门科技大学基础部,1
澳门理工学院,1
潍坊学院北海国际学院,1
滨州学院,1
美国伍斯特理工学院(WPI)机械系,1
聊城大学文学院,1
苏州大学外国语学院,1
西北大学,1
郑州大学,1
西安交通大学管理学院,1
西安交通大学理学院,1
西南财经大学教学训练与评估中心,1
郑州大学校长办公室,1
西南财经大学,1
西北工业大学经济研究所,1
西北工业大学电工实验教学中心,1
西北工业大学电子信息学院,1
重庆大学教务处,1
西北大学文学院,1
西北大学文博学院,1
西北大学地质学系,1
西北大学化学系,1
重庆大学教务处素质办,1
湛江师范学院,1
湖南理工学院公共社科理论教学部,1
湖南文理学院教务处,1
