,0
北京大学,6
同济大学,5
西安交通大学,4
南京大学,4
清华大学,4
大连工学院,3
成都科技大学,3
北京师范大学,3
浙江大学,3
北京航空学院,3
武汉大学,3
华东冶金学院,2
吉林工学院,2
南开大学,2
南京邮电学院,2
山东工业大学,2
湘潭大学,2
郑州工学院,2
华东化工学院,2
湖南大学,2
北京钢铁学院,2
东北工学院,2
国防科技大学,2
西北工业大学,2
湘谭大学,1
江苏化工学院,1
湖北轻工业学院,1
河北大学,1
清华大学外国教材中心,1
福建三明师专,1
水电部教育司,1
河南机电专科学校,1
河北水利专科学校,1
福州大学,1
上海交通大学,1
美国密苏里大学,1
长沙教师进修学院,1
韶关大学,1
青岛纺校,1
雷州师专,1
陕西机械学院,1
陕西师范大学,1
陕西师大,1
陕西工学院,1
重庆建筑工程学院,1
西南交通大学,1
重庆大学,1
郑州轻工业学院,1
郑州航空工业管理学院,1
贵州师范大学,1
武汉钢铁学院,1
解放军通信工程学院,1
西安空军工程学院,1
武钢职工大学,1
张家口师专,1
武汉海军工程学院,1
武汉地质学院,1
哈尔滨工业大学,1
吉首大学,1
吉林职业师范学院,1
华南师范大学,1
华南工学院,1
华东石油学院,1
华东师范大学,1
北京林业大学,1
北京工业大学第一分校,1
兰州大学,1
全国高等学校理工农医各科交流讲义中心,1
中国科技大学,1
中国科学院地学部,1
中国科大,1
中南工业大学,1
哈尔滨师专,1
哈尔滨建筑工程学院,1
哈尔滨科技大学,1
广州市二轻职工大学,1
桂林医专,1
杭州工人业大,1
新疆兵团教育学院,1
扬州工业专科学校,1
上海建材学院,1
广西大学,1
山东旷业学院,1
四川大学,1
山东大学,1
天津大学,1
复旦大学,1
国家教委会高教一司,1
四川机械工业学校,1
四川建筑材料工业学院,1
高等教育出版社,1
