,0
清华大学,6
北京大学,4
西安交通大学,4
南京大学,4
山东大学,4
武汉大学,3
同济大学,3
浙江大学,3
华中理工大学,2
天津大学,2
南京工业学校,2
南开大学,2
山东工业大学,2
华侨大学,2
山东矿业学院,2
军械工程学院,2
四川机械工业学校,2
江汉石油学院,2
高等教育出版社,2
东南大学,2
杭州大学,2
海南师范学院,1
湖州师专,1
湘潭师范学院,1
湘潭机电专科学校,1
湖南邵阳师专,1
河北师范大学,1
浙江宁波六中,1
甘肃工业大学,1
江西萍乡教育学院,1
江西农业大学,1
江苏省教委,1
江苏盐城教育学院,1
江苏射阳县粮食职工学校,1
汕头大学,1
汉中师院,1
武汉水利电力学院,1
烟台师范学院,1
上海交通大学,1
甘肃酒泉工业学校,1
福州大学,1
黑龙江省教育学院,1
黑龙江水专,1
鞍山钢铁学院,1
陕西渭南师专,1
陕西汉中师院,1
阜新市师范学校,1
镇江市职业大学,1
锦州市教育学院,1
锦州工学院,1
重庆邮电学院,1
郑州解放军信息工程学院,1
辽宁大学,1
贵州农学院,1
财政部,1
西安空军工程学院,1
西安电子科技大学,1
西南财经大学,1
西南交通大学,1
西北师范学院,1
西北师范大学,1
株洲铁路电机学校,1
航空航天部,1
福州市工人业大,1
西北工业大学,1
山西煤炭工业学校,1
株洲铁路机械学校,1
厦门大学,1
南京师范大学,1
华南师范大学,1
华中师范大学,1
华东石油大学,1
华东化工院,1
华东冶金学院,1
华东交通大学,1
北方交通大学,1
北京航空航天大学,1
北京理工大学,1
北京师范大学,1
北京医科大学,1
冶金工业部,1
内蒙古煤炭工业学校,1
内江师专,1
佳木斯工学院,1
中国金融学院,1
中国药科大学,1
中国人民银行,1
东北师范大学,1
上海海运学院,1
南昌航空工业学院,1
吉林大学,1
抚州师专,1
吉首大学,1
成都电子科技大学,1
成都气象学院,1
成都无线电机械学校,1
怀化师专,1
上海市财经学校,1
山东滨州师专,1
宝鸡大学,1
安徽财贸学院,1
安徽工学院,1
安徽大学,1
天津师范大学,1
大连铁道学院,1
大连海运学院,1
大理师专,1
四川绵阳师专,1
四川工业学院,1
四川大学,1
商丘师专,1
哈尔滨船舶工程学院,1
哈尔滨工业大学,1
咸阳师专,1
黑龙江财政专科学校,1
