,0
清华大学,10
北京师范大学,7
北京大学,7
中国人民大学,7
教育部,5
中山大学,5
南京大学,5
教育部高等教育司,5
高等教育出版社,5
浙江大学,4
复旦大学,4
本刊记者,4
吉林大学,3
武汉大学,3
中央财经大学,3
西安交通大学,3
华南理工大学,3
大连理工大学,3
东南大学,3
华南师范大学,2
华中科技大学,2
华中师范大学,2
山西财经大学,2
南开大学,2
山东大学,2
清华大学,2
黑龙江大学,2
宁波大学,2
中国政法大学,2
中央音乐学院,2
西北工业大学,2
暨南大学,1
西北大学,1
教育部高等学校图书馆学学科教学指导委员会,1
教育部社政司,1
西安建筑科技大学,1
德,1
徐州师范大学,1
郑州铁路职业技术学院,1
湖南永州职业技术学院,1
美,1
广州大学,1
广东工业大学,1
长春工程学院,1
山西省教育厅,1
山西大学,1
青岛科技大学,1
山东莱阳农学院,1
香港中文大学,1
黄山学院,1
广西大学,1
杭州师范学院,1
湖南工程学院,1
绍兴文理学院,1
湖南工程学院,1
湖南省第一师范专科学校,1
清华大学数学科学系,1
烟台大学,1
焦作工学院,1
燕山大学,1
浙江省高等教育学会,1
安徽大学,1
浙江广播电视大学,1
浙江师范大学,1
泰山学院,1
盐城工学院,1
江西教育学院,1
福州大学,1
江苏大学,1
福建广播电视大学,1
江汉大学,1
第二军医大学,1
汕头大学,1
浙江省教育厅,1
[美],1
天津大学,1
中国科学技术大学,1
北京工商大学,1
北京交通大学,1
兰州大学,1
全国高等学校计算机教育研究会,1
全国高等学校教学研究会,1
全国人大,1
云南大学,1
中山大学,1
中央广播电视大学,1
中国科技大学,1
中国科学院地理研究所,1
中国矿业大学,1
北京科技大学,1
中国海洋大学,1
中国农业大学,1
东南大学文化素质教育基地,1
东北林业大学,1
东北师范大学,1
东北大学,1
上海财经大学,1
上海第二工业大学,1
上海杉达学院,1
上海应用技术学院,1
上海师范大学,1
北京科技大学,1
北京航空航天大学,1
复旦大学,1
南京理工大学,1
唐山师范学院,1
哈尔滨工业大学,1
哈尔滨医科大学,1
上海交通大学,1
同济大学,1
吉首大学,1
台湾明新科技大学,1
厦门大学,1
厦门大学,1
南京金陵科技学院,1
南京艺术学院,1
南京森林公安高等专科学校,1
北京语言大学,1
南京医科大学,1
南京化工职业技术学院,1
南京农业大学,1
南京农业大学,1
华南师范大学教务处,1
华中科技大学光电系98级二班,1
华中师范大学,1
华中农业大学,1
华中农业大学,1
华东师范大学,1
北方交通大学,1
哈佛大学,1
