,0
清华大学,6
浙江大学,5
南开大学,4
北京大学,4
四川大学,3
北京航空航天大学,2
空军勤务学院,2
苏州大学,2
厦门大学,2
武钢职大,2
南京建工学院,2
南京工学院,2
南京工业学校,2
南京大学,2
西安交通大学,2
福建师大,2
高等教育出版社,2
上海交通大学,2
海军电子工程学院,1
沈阳电力专科学校,1
江西师大,1
汪淑哲,1
沈阳师范学院,1
湘潭大学,1
湖南财经专科学校,1
沈阳航空工业学院,1
白城师专,1
河北大学,1
济南师专,1
湖南师大,1
湖北荆州师专,1
浙江工学院,1
湖北汽车工业学院,1
浙江湖州师专,1
海南师范学院,1
一汽职大,1
苏州建工职大,1
郑州机械专科学校,1
黑龙江商学院,1
鹭江大学,1
陕西师范大学,1
长沙铁道学院,1
镇江师范专科学校,1
重庆建工学院,1
重庆师范学院,1
郴州教师进修学院,1
郑州工学院,1
葛州坝水电工程学院,1
辽宁师大,1
西藏民族学院,1
西安石油学院,1
西安电子科技大学,1
西安公路学院,1
西北师院,1
西北工业大学,1
蚌埠坦克学院,1
江苏化工学院,1
成都电讯工程学院,1
武汉水运工业学校,1
克山师专,1
南京铁路运输学校,1
南京农业专科学校,1
南京农专,1
华南工学院分析化学教研组,1
华北电力学院,1
华北水电学院,1
华中理工大学,1
华东地质学院,1
北京总工会职大,1
云南大学,1
武汉大学,1
中国药科大学,1
中国纺织大学,1
中国科技大学,1
中国人民银行教育司,1
中国人民大学,1
中南林学院,1
东北师范大学,1
东北工学院,1
上海师范大学,1
南方村镇建设学校,1
南昌水专,1
吉林化工学校,1
吉林大学,1
桂林医学院,1
晋中职大,1
广东省建筑工专,1
常州轻工业学校,1
山东师范大学,1
山东工大,1
山东大学,1
宜昌市教育学院,1
安康师专,1
太原铁路机械学校,1
天津师大,1
天津大学,1
天津冶金机电学校,1
大连轻工业学院,1
大连理工大学,1
复旦大学,1
四川工业学院,1
哈尔滨船院,1
哈尔滨师专,1
黑龙江税务学校,1
