,0
北京大学,5
北京航空航天大学,4
中南大学,3
教育部!副部长,3
西北大学,3
清华大学,3
北京师范大学,3
石油大学(华东),2
东南大学,2
教育部!部长,2
武汉大学,2
华中科技大学,2
承德石油高等专科学校,2
青岛海洋大学,2
中山大学,2
西安交通大学,2
福建师范大学,1
江汉大学,1
教育部,1
首都师范大学,1
郑州大学,1
教育部师范教育司,1
教育部社会科学研究与思想政治工作司,1
本刊记者,1
汕头大学,1
江汉大学!(筹)校长,1
盐城工学院,1
浙江大学,1
浙江大学!教授,1
海南师范学院,1
苏州大学,1
温州师范学院,1
成都理工学院,1
湘潭师范学院,1
特约记者,1
第四军医大学,1
东北财经大学,1
山东财政学院,1
徐州师范大学,1
常州工学院,1
中国人民大学,1
中国人民大学!校长,1
中国科学院,1
中国科学院数学与系统科学研究院!院长、院士,1
中国高等教育学会,1
全国人大!副委员长,1
全国政协!副主席,1
全国高等学校教学研究中心,1
北京化工大学,1
北京大学教授、中国科学院院士,1
北京科技大学,1
北京联合大学,1
华中农业大学,1
华南理工大学,1
南京农业大学,1
南开大学,1
南通职业大学,1
吉林大学,1
哈尔滨工业大学,1
唐山师范学院,1
四川大学!校长,1
国防科技大学,1
国际关系学院!杭州校区,1
大连理工大学,1
宁波大学,1
山东大学,1
山西大学,1
高等教育出版社!社长、本刊编委会副主任、编审,1
