,0
教育部高等教育司,4
吉林大学法学院,4
北京大学艺术学院,4
北京大学慕课工作组,3
武汉大学本科生院,3
湖南文理学院,2
教育部高等教育司理工科教育处,2
南京大学,2
中国石油大学(华东),2
武汉大学文学院,2
南京大学教务处,2
广西师范大学文学院,2
西安交通大学,2
武汉大学艺术学院,1
暨南大学经济学院,1
武汉大学新闻与传播学院,1
三亚学院,1
武汉理工大学,1
教育部思想政治工作司,1
沈阳化工大学,1
沈阳药科大学教务处教材科,1
河北大学教务处,1
河北经贸大学人文学院,1
河北金融学院保险系,1
河南大学文学院,1
浙江万里学院教育发展研究中心,1
浙江大学中文系,1
浙江大学光华法学院,1
浙江大学光电科学与工程学院,1
江苏省委教育工委,1
扬州大学,1
扬州大学教务处,1
宁波大学法学院,1
复旦大学上海医学院,1
复旦大学中国语言文学研究所,1
复旦大学微电子学院,1
大连大学教务处,1
大连理工大学高等教育研究院,1
天津化学化工协同创新中心,1
天津大学,1
天津大学管理与经济学部,1
太原理工大学教务处,1
宁波工程学院,1
扬州大学广陵学院机电系,1
山东大学,1
山东大学教学促进与教师发展中心,1
常州工学院教务处教学建设科,1
广州工程技术职业学院,1
广西大学,1
广西师范学院外国语学院,1
广西民族大学民族预科教育学院,1
成都信息工程大学计算机学院计算机应用教研室,1
浙江大学教务处,1
浙江大学外语学院,1
浙江工商大学,1
浙江大学本科生院,1
浙江工业大学发展规划处,1
西北工业大学学生注册中心,1
西南交通大学土木工程学院,1
西南石油大学,1
西南财经大学教务处,1
西安交通大学国家级教师教学发展示范中心,1
西安工业大学,1
西安工程大学研究生部,1
贵州民族大学民族文化与认知科学学院,1
辽宁大学历史学院,1
重庆大学,1
重庆大学高等教育研究所,1
闽南师范大学,1
陕西师范大学,1
陕西师范大学教师教学发展中心,1
陕西师范大学文学院,1
陕西理工大学文学院,1
韩山师范学院文学与新闻传播学院,1
首都体育学院国际教育学院,1
首都师范大学科德学院,1
高等教育出版社,1
高等教育出版社理工出版事业部化学分社,1
西北工业大学党委组织部,1
西北大学研究生院,1
苏州大学教育科学研究院,1
清华大学教育研究院,1
四川大学华西公共卫生学院,1
浙江海洋大学,1
浙江科技学院外国语学院,1
浙江财经大学教务处,1
浙江金融职业学院党委,1
浙江金融职业学院工商管理学院,1
淮阴师范学院,1
清华大学,1
清华大学发展规划处,1
清华大学电机系,1
福建农林大学生命科学学院生物科学系,1
温州医科大学高等教育研究所,1
温州大学教师教学发展中心,1
温州大学网络工程国家级虚拟仿真实验教学中心,1
湖北第二师范学院教务处,1
湖南师范大学,1
湖南师范大学商学院,1
